,vectorno,label,model,alpha,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
1609,134.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,ascii,0.7807689107098278,0.8137900009961088,0.7822480112642709,0.8213273027169006
1610,134.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9902637929599734,0.505290295171763,0.9899913006824929,0.5092677405363726
1611,134.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9409586419239411,0.9299036283359531,0.9400195510434697,0.931533565456254
1612,134.0,obscene,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,english,False,ascii,0.9675043688108513,0.7734665974122281,0.9677318099064599,0.7873372380024745
1613,134.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9239202796038944,0.8773731549172201,0.9260288960835135,0.8847389022219035
1614,134.0,threat,multi,{'alpha': 1.0},tfidf,0.0,0.0,4000,english,False,ascii,0.996775401514521,0.5032051282051282,0.9971032169538039,0.5092852899873805
1615,134.0,threat,bern,{'alpha': 1.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9815885828409753,0.7287995406107779,0.9809511851699058,0.7984590735905376
1616,134.0,insult,multi,{'alpha': 0.001},tfidf,0.0,0.0,4000,english,False,ascii,0.9634476158775068,0.7396691094021005,0.9639112848981641,0.7581883272442485
1617,134.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9215070317050844,0.8716972133039641,0.9230962395630611,0.8727026238895804
1618,134.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9908879087958725,0.5,0.9913275875985399,0.5
1619,134.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,False,ascii,0.9599317633352751,0.8022060268603974,0.958467485179771,0.8616804894439722
1620,135.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,False,ascii,0.9447449446617292,0.7531174086873536,0.9464139978296549,0.7628245761809216
1621,135.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,ascii,0.7850961138387285,0.8161814653081029,0.7868846578118975,0.8226825622115542
1622,135.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9902637929599734,0.5074106148328716,0.9899823323139287,0.5101406753250926
1623,135.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9475118582008821,0.9332123823537257,0.9464678080410392,0.933474446398882
1624,135.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,False,ascii,0.9671507031705084,0.7766941803731569,0.9678125252235366,0.7914981484117629
1625,135.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9323250395273363,0.8814259694564822,0.9334547052545672,0.8851766683649588
1626,135.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,ascii,0.996775401514521,0.5032051282051282,0.9971301220594961,0.5046538879218885
1627,135.0,threat,bern,{'alpha': 1.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9819214446201215,0.7289665133942141,0.9813726984924173,0.7878323556222265
1628,135.0,insult,multi,{'alpha': 0.001},tfidf,1.0,0.0,4000,english,False,ascii,0.9635308313222934,0.7397128242935784,0.9638395379496516,0.7580653625537881
1629,135.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,ascii,0.92964134143297,0.8704389196791886,0.930539985471243,0.8711664781801697
1630,135.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9909087126570691,0.5011415525114156,0.991336555967104,0.500517063081696
1631,135.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,ascii,0.9621161687609221,0.7987840536402654,0.9609517232720196,0.8572955385430729
1632,136.0,toxic,multi,{'alpha': 1.0},count,0.0,0.0,4000,english,True,unicode,0.9473662311725056,0.8187371670667168,0.9486381532335453,0.8254059431325779
1633,136.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,True,unicode,0.7817882999084629,0.8206044391907741,0.7833152471233958,0.8270476123523537
1634,136.0,severe_toxic,multi,{'alpha': 0.0001},count,0.0,0.0,4000,english,True,unicode,0.9850836315220105,0.7783163598447065,0.9863053012026582,0.8509333750993954
1635,136.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,4000,english,True,unicode,0.9503619871848215,0.9420725465658123,0.9490686349246209,0.9352268820831627
1636,136.0,obscene,multi,{'alpha': 1.0},count,0.0,0.0,4000,english,True,unicode,0.9704169093783807,0.86206165152395,0.9719200380258827,0.8690639295104771
1637,136.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,True,unicode,0.9377548472996589,0.893014201527035,0.9395262907724455,0.9001050449475162
1638,136.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,4000,english,True,unicode,0.9931139219439128,0.6227667390215396,0.9948342197070931,0.8704492048414592
1639,136.0,threat,bern,{'alpha': 1.0},count,0.0,0.0,4000,english,True,unicode,0.9882874261462927,0.72896517547127,0.9876326197501413,0.7894230833153772
1640,136.0,insult,multi,{'alpha': 0.1},count,0.0,0.0,4000,english,True,unicode,0.964591828243322,0.820988009941072,0.9658036106651839,0.8354457877681885
1641,136.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,True,unicode,0.9334068403095614,0.8773338400889837,0.9345398778508202,0.8803436923492931
1642,136.0,identity_hate,multi,{'alpha': 0.0},count,0.0,0.0,4000,english,True,unicode,0.983273695597903,0.6827819464536855,0.9856864837717371,0.8098039708962753
1643,136.0,identity_hate,bern,{'alpha': 2.0},count,0.0,0.0,4000,english,True,unicode,0.9686485811766664,0.7998181856529163,0.9684044375487654,0.8600294155641639
1644,137.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,4000,english,True,unicode,0.9450361987184821,0.788635955589616,0.9462974090383218,0.7957503634016614
1645,137.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,True,unicode,0.7850961138387285,0.8161814653081029,0.7868846578118975,0.8226825622115542
1646,137.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,4000,english,True,unicode,0.9805899975035367,0.7516638238440548,0.9813188882810328,0.8071738432005654
1647,137.0,severe_toxic,bern,{'alpha': 2.0},count,1.0,0.0,4000,english,True,unicode,0.9475118582008821,0.9332123823537257,0.9464678080410392,0.933474446398882
1648,137.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,4000,english,True,unicode,0.9646126321045186,0.8223942559669967,0.964601849277598,0.8281338416764634
1649,137.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,True,unicode,0.9323250395273363,0.8814259694564822,0.9334547052545672,0.8851766683649588
1650,137.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,4000,english,True,unicode,0.9897436964300574,0.621076139589247,0.9903320986879277,0.7923250297302127
1651,137.0,threat,bern,{'alpha': 1.0},count,1.0,0.0,4000,english,True,unicode,0.9819214446201215,0.7289665133942141,0.9813726984924173,0.7878323556222265
1652,137.0,insult,multi,{'alpha': 1.0},count,1.0,0.0,4000,english,True,unicode,0.9604726637263876,0.793625412264491,0.9602342537868936,0.8014990584389854
1653,137.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,True,unicode,0.92964134143297,0.8704389196791886,0.930539985471243,0.8711664781801697
1654,137.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,4000,english,True,unicode,0.9790089040525921,0.6772367766372638,0.9786642511860667,0.6904281732880205
1655,137.0,identity_hate,bern,{'alpha': 2.0},count,1.0,0.0,4000,english,True,unicode,0.9621161687609221,0.7987840536402654,0.9609517232720196,0.8572955385430729
1656,138.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,english,True,unicode,0.9497378713489224,0.7566581736346081,0.9512031066428706,0.7652651395312712
1657,138.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,True,unicode,0.7817882999084629,0.8206044391907741,0.7833152471233958,0.8270476123523537
1658,138.0,severe_toxic,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,english,True,unicode,0.9903262045435632,0.6389019457646395,0.9908791691703362,0.6685373404656917
1659,138.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,True,unicode,0.9503619871848215,0.9420725465658123,0.9490686349246209,0.9352268820831627
1660,138.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,english,True,unicode,0.9734750769742865,0.7830640109082784,0.9747540424921303,0.7984910951441515
1661,138.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,True,unicode,0.9377548472996589,0.893014201527035,0.9395262907724455,0.9001050449475162
1662,138.0,threat,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,english,True,unicode,0.9968586169593077,0.5511672574934389,0.9974440149592387,0.6069989476619205
1663,138.0,threat,bern,{'alpha': 1.0},tfidf,0.0,0.0,4000,english,True,unicode,0.9882874261462927,0.72896517547127,0.9876326197501413,0.7894230833153772
1664,138.0,insult,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,english,True,unicode,0.9691062661229924,0.7362908274941236,0.9696779458848641,0.7505719106317317
1665,138.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,True,unicode,0.9334068403095614,0.8773338400889837,0.9345398778508202,0.8803436923492931
1666,138.0,identity_hate,multi,{'alpha': 0.5},tfidf,0.0,0.0,4000,english,True,unicode,0.9912415744362154,0.5703038643577731,0.9918746580809485,0.5853575131769319
1667,138.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,True,unicode,0.9686485811766664,0.7998181856529163,0.9684044375487654,0.8600294155641639
1668,139.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,True,unicode,0.9447449446617292,0.7531174086873536,0.9464139978296549,0.7628245761809216
1669,139.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,True,unicode,0.7850961138387285,0.8161814653081029,0.7868846578118975,0.8226825622115542
1670,139.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9902637929599734,0.5074106148328716,0.9899823323139287,0.5101406753250926
1671,139.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9475118582008821,0.9332123823537257,0.9464678080410392,0.933474446398882
1672,139.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,True,unicode,0.9671507031705084,0.7766941803731569,0.9678125252235366,0.7914981484117629
1673,139.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9323250395273363,0.8814259694564822,0.9334547052545672,0.8851766683649588
1674,139.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,True,unicode,0.996775401514521,0.5032051282051282,0.9971301220594961,0.5046538879218885
1675,139.0,threat,bern,{'alpha': 1.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9819214446201215,0.7289665133942141,0.9813726984924173,0.7878323556222265
1676,139.0,insult,multi,{'alpha': 0.001},tfidf,1.0,0.0,4000,english,True,unicode,0.9635308313222934,0.7397128242935784,0.9638395379496516,0.7580653625537881
1677,139.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,True,unicode,0.92964134143297,0.8704389196791886,0.930539985471243,0.8711664781801697
1678,139.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9909087126570691,0.5011415525114156,0.991336555967104,0.500517063081696
1679,139.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,True,unicode,0.9621161687609221,0.7987840536402654,0.9609517232720196,0.8572955385430729
1680,140.0,toxic,multi,{'alpha': 2.0},count,0.0,0.0,4000,english,False,unicode,0.9447865523841225,0.7908421356410924,0.9460911365613481,0.7984306361541801
1681,140.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,False,unicode,0.780581675959058,0.8141748885804164,0.7820507071558612,0.8213015779274161
1682,140.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,4000,english,False,unicode,0.9806524090871266,0.7432140571426464,0.9816148444436472,0.8103944603744487
1683,140.0,severe_toxic,bern,{'alpha': 2.0},count,0.0,0.0,4000,english,False,unicode,0.9408754264791546,0.9298616124119179,0.9398850255150085,0.9314656152863786
1684,140.0,obscene,multi,{'alpha': 0.5},count,0.0,0.0,4000,english,False,unicode,0.964071731713406,0.8192639475987896,0.9644673237491368,0.8292507465460284
1685,140.0,obscene,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,False,unicode,0.9236706332695348,0.8776208494178035,0.9258136552379757,0.8846252077190329
1686,140.0,threat,multi,{'alpha': 0.0},count,0.0,0.0,4000,english,False,unicode,0.9896812848464676,0.6178501397861893,0.9907087701676188,0.8064485916619315
1687,140.0,threat,bern,{'alpha': 1.0},count,0.0,0.0,4000,english,False,unicode,0.9815885828409753,0.7287995406107779,0.9809691219070339,0.7984680679330962
1688,140.0,insult,multi,{'alpha': 0.1},count,0.0,0.0,4000,english,False,unicode,0.9602438212532246,0.7922759909203209,0.9604225895267392,0.8052621354960999
1689,140.0,insult,bern,{'alpha': 10.0},count,0.0,0.0,4000,english,False,unicode,0.9212573853707248,0.871770936194965,0.9228092517690109,0.872466390743441
1690,140.0,identity_hate,multi,{'alpha': 0.0},count,0.0,0.0,4000,english,False,unicode,0.9780311225763502,0.6756123351903035,0.9795700564110382,0.7790418610034743
1691,140.0,identity_hate,bern,{'alpha': 2.0},count,0.0,0.0,4000,english,False,unicode,0.9600357826412582,0.8033895697140342,0.9583867698626943,0.8621523183938017
1692,141.0,toxic,multi,{'alpha': 2.0},count,1.0,0.0,4000,english,False,unicode,0.9450361987184821,0.788635955589616,0.9462974090383218,0.7957503634016614
1693,141.0,toxic,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,False,unicode,0.7850961138387285,0.8161814653081029,0.7868846578118975,0.8226825622115542
1694,141.0,severe_toxic,multi,{'alpha': 0.0},count,1.0,0.0,4000,english,False,unicode,0.9805899975035367,0.7516638238440548,0.9813188882810328,0.8071738432005654
1695,141.0,severe_toxic,bern,{'alpha': 2.0},count,1.0,0.0,4000,english,False,unicode,0.9475118582008821,0.9332123823537257,0.9464678080410392,0.933474446398882
1696,141.0,obscene,multi,{'alpha': 2.0},count,1.0,0.0,4000,english,False,unicode,0.9646126321045186,0.8223942559669967,0.964601849277598,0.8281338416764634
1697,141.0,obscene,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,False,unicode,0.9323250395273363,0.8814259694564822,0.9334547052545672,0.8851766683649588
1698,141.0,threat,multi,{'alpha': 0.0},count,1.0,0.0,4000,english,False,unicode,0.9897436964300574,0.621076139589247,0.9903320986879277,0.7923250297302127
1699,141.0,threat,bern,{'alpha': 1.0},count,1.0,0.0,4000,english,False,unicode,0.9819214446201215,0.7289665133942141,0.9813726984924173,0.7878323556222265
1700,141.0,insult,multi,{'alpha': 1.0},count,1.0,0.0,4000,english,False,unicode,0.9604726637263876,0.793625412264491,0.9602342537868936,0.8014990584389854
1701,141.0,insult,bern,{'alpha': 10.0},count,1.0,0.0,4000,english,False,unicode,0.92964134143297,0.8704389196791886,0.930539985471243,0.8711664781801697
1702,141.0,identity_hate,multi,{'alpha': 10.0},count,1.0,0.0,4000,english,False,unicode,0.9790089040525921,0.6772367766372638,0.9786642511860667,0.6904281732880205
1703,141.0,identity_hate,bern,{'alpha': 2.0},count,1.0,0.0,4000,english,False,unicode,0.9621161687609221,0.7987840536402654,0.9609517232720196,0.8572955385430729
1704,142.0,toxic,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,english,False,unicode,0.9449529832736956,0.7536230744575225,0.9463332825125781,0.7635723624455946
1705,142.0,toxic,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,unicode,0.780581675959058,0.8141748885804164,0.7820507071558612,0.8213015779274161
1706,142.0,severe_toxic,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9902637929599734,0.505290295171763,0.9899913006824929,0.5092677405363726
1707,142.0,severe_toxic,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9408754264791546,0.9298616124119179,0.9398850255150085,0.9314656152863786
1708,142.0,obscene,multi,{'alpha': 0.1},tfidf,0.0,0.0,4000,english,False,unicode,0.967233918615295,0.7761690490137159,0.9679470507519977,0.7924403810275539
1709,142.0,obscene,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9236706332695348,0.8776208494178035,0.9258136552379757,0.8846252077190329
1710,142.0,threat,multi,{'alpha': 1.0},tfidf,0.0,0.0,4000,english,False,unicode,0.996775401514521,0.5032051282051282,0.9971032169538039,0.5092852899873805
1711,142.0,threat,bern,{'alpha': 1.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9815885828409753,0.7287995406107779,0.9809691219070339,0.7984680679330962
1712,142.0,insult,multi,{'alpha': 0.001},tfidf,0.0,0.0,4000,english,False,unicode,0.9634060081551136,0.7394423843909272,0.963884379792472,0.7581741686872885
1713,142.0,insult,bern,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9212573853707248,0.871770936194965,0.9228092517690109,0.872466390743441
1714,142.0,identity_hate,multi,{'alpha': 10.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9908879087958725,0.5,0.9913275875985399,0.5
1715,142.0,identity_hate,bern,{'alpha': 2.0},tfidf,0.0,0.0,4000,english,False,unicode,0.9600357826412582,0.8033895697140342,0.9583867698626943,0.8621523183938017
1716,143.0,toxic,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,False,unicode,0.9447449446617292,0.7531174086873536,0.9464139978296549,0.7628245761809216
1717,143.0,toxic,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,unicode,0.7850961138387285,0.8161814653081029,0.7868846578118975,0.8226825622115542
1718,143.0,severe_toxic,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9902637929599734,0.5074106148328716,0.9899823323139287,0.5101406753250926
1719,143.0,severe_toxic,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9475118582008821,0.9332123823537257,0.9464678080410392,0.933474446398882
1720,143.0,obscene,multi,{'alpha': 0.1},tfidf,1.0,0.0,4000,english,False,unicode,0.9671507031705084,0.7766941803731569,0.9678125252235366,0.7914981484117629
1721,143.0,obscene,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9323250395273363,0.8814259694564822,0.9334547052545672,0.8851766683649588
1722,143.0,threat,multi,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,unicode,0.996775401514521,0.5032051282051282,0.9971301220594961,0.5046538879218885
1723,143.0,threat,bern,{'alpha': 1.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9819214446201215,0.7289665133942141,0.9813726984924173,0.7878323556222265
1724,143.0,insult,multi,{'alpha': 0.001},tfidf,1.0,0.0,4000,english,False,unicode,0.9635308313222934,0.7397128242935784,0.9638395379496516,0.7580653625537881
1725,143.0,insult,bern,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,unicode,0.92964134143297,0.8704389196791886,0.930539985471243,0.8711664781801697
1726,143.0,identity_hate,multi,{'alpha': 10.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9909087126570691,0.5011415525114156,0.991336555967104,0.500517063081696
1727,143.0,identity_hate,bern,{'alpha': 2.0},tfidf,1.0,0.0,4000,english,False,unicode,0.9621161687609221,0.7987840536402654,0.9609517232720196,0.8572955385430729
1728,144.0,toxic,multi,{'alpha': 10.0},count,0.0,0.0,5000,,True,,0.9401888990596655,0.8387004114571786,0.9412392491681838,0.8451696685301562
1729,144.0,toxic,bern,{'alpha': 10.0},count,0.0,0.0,5000,,True,,0.6616043937754847,0.7426584174402576,0.6679909957579616,0.7513694188247669
1730,144.0,severe_toxic,multi,{'alpha': 0.0},count,0.0,0.0,5000,,True,,0.9834817342098694,0.7912896311042357,0.9849331408123548,0.8787578893681278
1731,144.0,severe_toxic,bern,{'alpha': 10.0},count,0.0,0.0,5000,,True,,0.9860406091370558,0.5222408639769547,0.985202191869277,0.524398010489707
